 ssid      name                                 ss created           ss completed     volume         pool              size  lvl
2689897551 RMAN:Manthan_rman_MANTHAN_15_08_2019_4hu987d4_1_1.bkp 15-08-2019 04:37:59 15-08-2019 04:47:29 RMANMANTHANDLYCLN.001 RMANMANTHANDLYCLN 4194 MB full
2404685324 RMAN:Manthan_rman_MANTHAN_15_08_2019_4iu987r1_1_1.bkp 15-08-2019 04:45:24 15-08-2019 04:50:30 PRORMANMANTHANDLY.001 PRORMANMANTHANDLY 4194 MB full
2404685324 RMAN:Manthan_rman_MANTHAN_15_08_2019_4iu987r1_1_1.bkp 15-08-2019 04:45:24 15-08-2019 04:50:30 RMANMANTHANDLYCLN.001 RMANMANTHANDLYCLN 4194 MB full
2304022163 RMAN:Manthan_rman_MANTHAN_15_08_2019_4ju987v9_1_1.bkp 15-08-2019 04:47:39 15-08-2019 05:31:07 PRORMANMANTHANDLY.001 PRORMANMANTHANDLY 3135 MB full
2304022163 RMAN:Manthan_rman_MANTHAN_15_08_2019_4ju987v9_1_1.bkp 15-08-2019 04:47:39 15-08-2019 05:31:07 RMANMANTHANDLYCLN.001 RMANMANTHANDLYCLN 3135 MB full
2153027404 RMAN:Manthan_rman_MANTHAN_15_08_2019_4ku98852_1_1.bkp 15-08-2019 04:50:44 15-08-2019 04:57:21 PRORMANMANTHANDLY.001 PRORMANMANTHANDLY 4192 MB full
2153027404 RMAN:Manthan_rman_MANTHAN_15_08_2019_4ku98852_1_1.bkp 15-08-2019 04:50:44 15-08-2019 04:57:21 RMANMANTHANDLYCLN.001 RMANMANTHANDLYCLN 4192 MB full
2052364514 RMAN:Manthan_rman_MANTHAN_15_08_2019_4lu988hn_1_1.bkp 15-08-2019 04:57:30 15-08-2019 05:02:23 PRORMANMANTHANDLY.001 PRORMANMANTHANDLY 4194 MB full
2052364514 RMAN:Manthan_rman_MANTHAN_15_08_2019_4lu988hn_1_1.bkp 15-08-2019 04:57:30 15-08-2019 05:02:23 RMANMANTHANDLYCLN.001 RMANMANTHANDLYCLN 4194 MB full
2035587603 RMAN:Manthan_rman_MANTHAN_15_08_2019_4mu988r8_1_1.bkp 15-08-2019 05:02:35 15-08-2019 05:07:23 PRORMANMANTHANDLY.001 PRORMANMANTHANDLY 4194 MB full
2035587603 RMAN:Manthan_rman_MANTHAN_15_08_2019_4mu988r8_1_1.bkp 15-08-2019 05:02:35 15-08-2019 05:07:23 RMANMANTHANDLYCLN.001 RMANMANTHANDLYCLN 4194 MB full
2018810682 RMAN:Manthan_rman_MANTHAN_15_08_2019_4nu9894f_1_1.bkp 15-08-2019 05:07:30 15-08-2019 05:11:59 PRORMANMANTHANDLY.001 PRORMANMANTHANDLY 3145 MB full
2018810682 RMAN:Manthan_rman_MANTHAN_15_08_2019_4nu9894f_1_1.bkp 15-08-2019 05:07:30 15-08-2019 05:11:59 RMANMANTHANDLYCLN.001 RMANMANTHANDLYCLN 3145 MB full
2002033741 RMAN:Manthan_rman_MANTHAN_15_08_2019_4ou989d3_1_1.bkp 15-08-2019 05:12:05 15-08-2019 06:02:11 PRORMANMANTHANDLY.001 PRORMANMANTHANDLY 1824 MB full
2002033741 RMAN:Manthan_rman_MANTHAN_15_08_2019_4ou989d3_1_1.bkp 15-08-2019 05:12:05 15-08-2019 06:02:11 RMANMANTHANDLYCLN.001 RMANMANTHANDLYCLN 1824 MB full
1985257050 RMAN:Manthan_rman_MANTHAN_15_08_2019_4pu989tg_1_1.bkp 15-08-2019 05:20:50 15-08-2019 05:26:59 PRORMANMANTHANDLY.001 PRORMANMANTHANDLY 2620 MB full
1985257050 RMAN:Manthan_rman_MANTHAN_15_08_2019_4pu989tg_1_1.bkp 15-08-2019 05:20:50 15-08-2019 05:26:59 RMANMANTHANDLYCLN.001 RMANMANTHANDLYCLN 2620 MB full
1968480210 RMAN:Manthan_rman_MANTHAN_15_08_2019_4qu98a97_1_1.bkp 15-08-2019 05:27:06 15-08-2019 05:30:07 PRORMANMANTHANDLY.001 PRORMANMANTHANDLY 2621 MB full
1968480210 RMAN:Manthan_rman_MANTHAN_15_08_2019_4qu98a97_1_1.bkp 15-08-2019 05:27:06 15-08-2019 05:30:07 RMANMANTHANDLYCLN.001 RMANMANTHANDLYCLN 2621 MB full
1951703191 RMAN:Manthan_rman_MANTHAN_15_08_2019_4ru98afa_1_1.bkp 15-08-2019 05:30:23 15-08-2019 07:04:05 PRORMANMANTHANDLY.001 PRORMANMANTHANDLY 1389 MB full
1951703191 RMAN:Manthan_rman_MANTHAN_15_08_2019_4ru98afa_1_1.bkp 15-08-2019 05:30:23 15-08-2019 07:04:05 RMANMANTHANDLYCLN.001 RMANMANTHANDLYCLN 1389 MB full
1918148812 RMAN:Manthan_rman_MANTHAN_15_08_2019_4su98ah1_1_1.bkp 15-08-2019 05:31:16 15-08-2019 05:31:28 PRORMANMANTHANDLY.001 PRORMANMANTHANDLY 60 MB full
1918148812 RMAN:Manthan_rman_MANTHAN_15_08_2019_4su98ah1_1_1.bkp 15-08-2019 05:31:16 15-08-2019 05:31:28 RMANMANTHANDLYCLN.001 RMANMANTHANDLYCLN 60 MB full
1867817189 RMAN:Manthan_rman_MANTHAN_15_08_2019_4tu98ahr_1_1.bkp 15-08-2019 05:31:41 15-08-2019 05:35:25 PRORMANMANTHANDLY.001 PRORMANMANTHANDLY 1552 MB full
1867817189 RMAN:Manthan_rman_MANTHAN_15_08_2019_4tu98ahr_1_1.bkp 15-08-2019 05:31:41 15-08-2019 05:35:25 RMANMANTHANDLYCLN.001 RMANMANTHANDLYCLN 1552 MB full
1649713616 RMAN:Manthan_rman_MANTHAN_15_08_2019_4uu98ap6_1_1.bkp 15-08-2019 05:35:36 15-08-2019 05:37:31 PRORMANMANTHANDLY.001 PRORMANMANTHANDLY 2097 MB full
1649713616 RMAN:Manthan_rman_MANTHAN_15_08_2019_4uu98ap6_1_1.bkp 15-08-2019 05:35:36 15-08-2019 05:37:31 RMANMANTHANDLYCLN.001 RMANMANTHANDLYCLN 2097 MB full
1632936525 RMAN:Manthan_rman_MANTHAN_15_08_2019_4vu98at3_1_1.bkp 15-08-2019 05:37:41 15-08-2019 05:37:50 PRORMANMANTHANDLY.001 PRORMANMANTHANDLY 3329 KB full
1632936525 RMAN:Manthan_rman_MANTHAN_15_08_2019_4vu98at3_1_1.bkp 15-08-2019 05:37:41 15-08-2019 05:37:50 RMANMANTHANDLYCLN.001 RMANMANTHANDLYCLN 3329 KB full
1616159325 RMAN:Manthan_rman_MANTHAN_15_08_2019_50u98ati_1_1.bkp 15-08-2019 05:37:57 15-08-2019 05:40:33 PRORMANMANTHANDLY.001 PRORMANMANTHANDLY 1443 MB full
1616159325 RMAN:Manthan_rman_MANTHAN_15_08_2019_50u98ati_1_1.bkp 15-08-2019 05:37:57 15-08-2019 05:40:33 RMANMANTHANDLYCLN.001 RMANMANTHANDLYCLN 1443 MB full
1599382274 RMAN:Manthan_rman_MANTHAN_15_08_2019_51u98b2n_1_1.bkp 15-08-2019 05:40:42 15-08-2019 05:42:11 PRORMANMANTHANDLY.001 PRORMANMANTHANDLY 1308 MB full
1599382274 RMAN:Manthan_rman_MANTHAN_15_08_2019_51u98b2n_1_1.bkp 15-08-2019 05:40:42 15-08-2019 05:42:11 RMANMANTHANDLYCLN.001 RMANMANTHANDLYCLN 1308 MB full
1582605153 RMAN:Manthan_rman_MANTHAN_15_08_2019_52u98b5m_1_1.bkp 15-08-2019 05:42:17 15-08-2019 05:42:29 PRORMANMANTHANDLY.001 PRORMANMANTHANDLY 150 MB full
1582605153 RMAN:Manthan_rman_MANTHAN_15_08_2019_52u98b5m_1_1.bkp 15-08-2019 05:42:17 15-08-2019 05:42:29 RMANMANTHANDLYCLN.001 RMANMANTHANDLYCLN 150 MB full
1565827962 RMAN:Manthan_rman_MANTHAN_15_08_2019_53u98b6f_1_1.bkp 15-08-2019 05:42:42 15-08-2019 05:42:46 PRORMANMANTHANDLY.001 PRORMANMANTHANDLY 1281 KB full
1565827962 RMAN:Manthan_rman_MANTHAN_15_08_2019_53u98b6f_1_1.bkp 15-08-2019 05:42:42 15-08-2019 05:42:46 RMANMANTHANDLYCLN.001 RMANMANTHANDLYCLN 1281 KB full
1549050761 RMAN:Manthan_rman_MANTHAN_15_08_2019_54u98b6u_1_1.bkp 15-08-2019 05:42:57 15-08-2019 05:43:02 PRORMANMANTHANDLY.001 PRORMANMANTHANDLY 5633 KB full
1549050761 RMAN:Manthan_rman_MANTHAN_15_08_2019_54u98b6u_1_1.bkp 15-08-2019 05:42:57 15-08-2019 05:43:02 RMANMANTHANDLYCLN.001 RMANMANTHANDLYCLN 5633 KB full
1532273560 RMAN:Manthan_rman_MANTHAN_15_08_2019_55u98b7e_1_1.bkp 15-08-2019 05:43:12 15-08-2019 05:43:17 PRORMANMANTHANDLY.001 PRORMANMANTHANDLY 7169 KB full
1532273560 RMAN:Manthan_rman_MANTHAN_15_08_2019_55u98b7e_1_1.bkp 15-08-2019 05:43:12 15-08-2019 05:43:17 RMANMANTHANDLYCLN.001 RMANMANTHANDLYCLN 7169 KB full
1515496359 RMAN:Manthan_rman_MANTHAN_15_08_2019_56u98b7t_1_1.bkp 15-08-2019 05:43:27 15-08-2019 05:43:32 PRORMANMANTHANDLY.001 PRORMANMANTHANDLY 4865 KB full
1515496359 RMAN:Manthan_rman_MANTHAN_15_08_2019_56u98b7t_1_1.bkp 15-08-2019 05:43:27 15-08-2019 05:43:32 RMANMANTHANDLYCLN.001 RMANMANTHANDLYCLN 4865 KB full
1498719158 RMAN:Manthan_rman_MANTHAN_15_08_2019_57u98b8c_1_1.bkp 15-08-2019 05:43:42 15-08-2019 05:43:47 PRORMANMANTHANDLY.001 PRORMANMANTHANDLY 5633 KB full
1498719158 RMAN:Manthan_rman_MANTHAN_15_08_2019_57u98b8c_1_1.bkp 15-08-2019 05:43:42 15-08-2019 05:43:47 RMANMANTHANDLYCLN.001 RMANMANTHANDLYCLN 5633 KB full
1481941957 RMAN:Manthan_rman_MANTHAN_15_08_2019_58u98b8r_1_1.bkp 15-08-2019 05:43:57 15-08-2019 05:45:45 PRORMANMANTHANDLY.001 PRORMANMANTHANDLY 1048 MB full
1481941957 RMAN:Manthan_rman_MANTHAN_15_08_2019_58u98b8r_1_1.bkp 15-08-2019 05:43:57 15-08-2019 05:45:45 RMANMANTHANDLYCLN.001 RMANMANTHANDLYCLN 1048 MB full
1465164857 RMAN:Manthan_rman_MANTHAN_15_08_2019_59u98bce_1_1.bkp 15-08-2019 05:45:53 15-08-2019 06:39:09 PRORMANMANTHANDLY.001 PRORMANMANTHANDLY 1048 MB full
1465164857 RMAN:Manthan_rman_MANTHAN_15_08_2019_59u98bce_1_1.bkp 15-08-2019 05:45:53 15-08-2019 06:39:09 RMANMANTHANDLYCLN.001 RMANMANTHANDLYCLN 1048 MB full
1381279762 RMAN:Manthan_rman_MANTHAN_15_08_2019_5au98cb7_1_1.bkp 15-08-2019 06:02:18 15-08-2019 06:02:21 PRORMANMANTHANDLY.001 PRORMANMANTHANDLY 7169 KB full
1381279762 RMAN:Manthan_rman_MANTHAN_15_08_2019_5au98cb7_1_1.bkp 15-08-2019 06:02:18 15-08-2019 06:02:21 RMANMANTHANDLYCLN.001 RMANMANTHANDLYCLN 7169 KB full
1364502562 RMAN:Manthan_rman_MANTHAN_15_08_2019_5bu98cbn_1_1.bkp 15-08-2019 06:02:34 15-08-2019 06:02:37 PRORMANMANTHANDLY.001 PRORMANMANTHANDLY 1793 KB full
1364502562 RMAN:Manthan_rman_MANTHAN_15_08_2019_5bu98cbn_1_1.bkp 15-08-2019 06:02:34 15-08-2019 06:02:37 RMANMANTHANDLYCLN.001 RMANMANTHANDLYCLN 1793 KB full
1347725360 RMAN:Manthan_rman_MANTHAN_15_08_2019_5cu98cc6_1_1.bkp 15-08-2019 06:02:48 15-08-2019 06:02:57 PRORMANMANTHANDLY.001 PRORMANMANTHANDLY 11 MB full
1347725360 RMAN:Manthan_rman_MANTHAN_15_08_2019_5cu98cc6_1_1.bkp 15-08-2019 06:02:48 15-08-2019 06:02:57 RMANMANTHANDLYCLN.001 RMANMANTHANDLYCLN 11 MB full
1330948159 RMAN:Manthan_rman_MANTHAN_15_08_2019_5du98ccl_1_1.bkp 15-08-2019 06:03:03 15-08-2019 06:03:11 PRORMANMANTHANDLY.001 PRORMANMANTHANDLY 80 MB full
1330948159 RMAN:Manthan_rman_MANTHAN_15_08_2019_5du98ccl_1_1.bkp 15-08-2019 06:03:03 15-08-2019 06:03:11 RMANMANTHANDLYCLN.001 RMANMANTHANDLYCLN 80 MB full
1314170959 RMAN:Manthan_rman_MANTHAN_15_08_2019_5eu98cd4_1_1.bkp 15-08-2019 06:03:19 15-08-2019 06:05:51 PRORMANMANTHANDLY.001 PRORMANMANTHANDLY 188 MB full
1314170959 RMAN:Manthan_rman_MANTHAN_15_08_2019_5eu98cd4_1_1.bkp 15-08-2019 06:03:19 15-08-2019 06:05:51 RMANMANTHANDLYCLN.001 RMANMANTHANDLYCLN 188 MB full
1297393908 RMAN:Manthan_rman_MANTHAN_15_08_2019_5fu98ci9_1_1.bkp 15-08-2019 06:06:04 15-08-2019 06:06:06 PRORMANMANTHANDLY.001 PRORMANMANTHANDLY 1281 KB full
1297393908 RMAN:Manthan_rman_MANTHAN_15_08_2019_5fu98ci9_1_1.bkp 15-08-2019 06:06:04 15-08-2019 06:06:06 RMANMANTHANDLYCLN.001 RMANMANTHANDLYCLN 1281 KB full
1280616708 RMAN:Manthan_rman_MANTHAN_15_08_2019_5gu98cio_1_1.bkp 15-08-2019 06:06:20 15-08-2019 06:06:23 PRORMANMANTHANDLY.001 PRORMANMANTHANDLY 23 MB full
1280616708 RMAN:Manthan_rman_MANTHAN_15_08_2019_5gu98cio_1_1.bkp 15-08-2019 06:06:20 15-08-2019 06:06:23 RMANMANTHANDLYCLN.001 RMANMANTHANDLYCLN 23 MB full
1263839507 RMAN:Manthan_rman_MANTHAN_15_08_2019_5hu98cj8_1_1.bkp 15-08-2019 06:06:35 15-08-2019 06:06:36 PRORMANMANTHANDLY.001 PRORMANMANTHANDLY 257 KB full
1263839507 RMAN:Manthan_rman_MANTHAN_15_08_2019_5hu98cj8_1_1.bkp 15-08-2019 06:06:35 15-08-2019 06:06:36 RMANMANTHANDLYCLN.001 RMANMANTHANDLYCLN 257 KB full
1247065759 RMAN:Manthan_arc_1016348660_65715_%r.arc 15-08-2019 07:04:23 15-08-2019 07:16:30 PRORMANMANTHANDLY.001 PRORMANMANTHANDLY 195 MB full
1247065759 RMAN:Manthan_arc_1016348660_65715_%r.arc 15-08-2019 07:04:23 15-08-2019 07:16:30 RMANMANTHANDLYCLN.001 RMANMANTHANDLYCLN 195 MB full
1230288543 RMAN:Manthan_arc_1016348660_65714_%r.arc 15-08-2019 07:04:23 15-08-2019 07:18:14 PRORMANMANTHANDLY.001 PRORMANMANTHANDLY 218 MB full
1230288543 RMAN:Manthan_arc_1016348660_65714_%r.arc 15-08-2019 07:04:23 15-08-2019 07:18:14 RMANMANTHANDLYCLN.001 RMANMANTHANDLYCLN 218 MB full
1213512173 RMAN:control_MANTHAN_5ku98gq2_1_1_20190815.ctl 15-08-2019 07:18:29 15-08-2019 07:18:31 PRORMANMANTHANDLY.001 PRORMANMANTHANDLY 23 MB full
1213512173 RMAN:control_MANTHAN_5ku98gq2_1_1_20190815.ctl 15-08-2019 07:18:29 15-08-2019 07:18:31 RMANMANTHANDLYCLN.001 RMANMANTHANDLYCLN 23 MB full
1196734964 RMAN:Manthan_spfile_5lu98gqa_1_1  15-08-2019 07:18:36   15-08-2019 07:18:37 PRORMANMANTHANDLY.001 PRORMANMANTHANDLY 257 KB full
1196734964 RMAN:Manthan_spfile_5lu98gqa_1_1  15-08-2019 07:18:36   15-08-2019 07:18:37 RMANMANTHANDLYCLN.001 RMANMANTHANDLYCLN 257 KB full
1163181256 /nsr/applogs                      15-08-2019 07:30:40   15-08-2019 07:30:44 PRORMANNSRMSGLog.001 PRORMANNSRMSGLog 20 MB full
1163181256 /nsr/applogs                      15-08-2019 07:30:40   15-08-2019 07:30:44 RMANNSRMSGLogCLN.001 RMANNSRMSGLogCLN 20 MB full
2555749873 RMAN:Manthan_rman_MANTHAN_16_08_2019_5mu9abpu_1_1.bkp 16-08-2019 00:05:29 16-08-2019 00:09:06 PRORMANMANTHANDLY.001 PRORMANMANTHANDLY 6227 MB full
2555749873 RMAN:Manthan_rman_MANTHAN_16_08_2019_5mu9abpu_1_1.bkp 16-08-2019 00:05:29 16-08-2019 00:09:06 RMANMANTHANDLYCLN.001 RMANMANTHANDLYCLN 6227 MB full
2538972657 RMAN:Manthan_rman_MANTHAN_16_08_2019_5nu9abpu_1_1.bkp 16-08-2019 00:05:29 16-08-2019 00:44:00 PRORMANMANTHANDLY.001 PRORMANMANTHANDLY 5186 MB full
2538972657 RMAN:Manthan_rman_MANTHAN_16_08_2019_5nu9abpu_1_1.bkp 16-08-2019 00:05:29 16-08-2019 00:44:00 RMANMANTHANDLYCLN.001 RMANMANTHANDLYCLN 5186 MB full
2522195441 RMAN:Manthan_rman_MANTHAN_16_08_2019_5pu9abpu_1_1.bkp 16-08-2019 00:05:29 16-08-2019 00:06:26 PRORMANMANTHANDLY.001 PRORMANMANTHANDLY 42 MB full
2522195441 RMAN:Manthan_rman_MANTHAN_16_08_2019_5pu9abpu_1_1.bkp 16-08-2019 00:05:29 16-08-2019 00:06:26 RMANMANTHANDLYCLN.001 RMANMANTHANDLYCLN 42 MB full
2505418225 RMAN:Manthan_rman_MANTHAN_16_08_2019_5ou9abpu_1_1.bkp 16-08-2019 00:05:29 16-08-2019 00:06:29 PRORMANMANTHANDLY.001 PRORMANMANTHANDLY 38 MB full
2505418225 RMAN:Manthan_rman_MANTHAN_16_08_2019_5ou9abpu_1_1.bkp 16-08-2019 00:05:29 16-08-2019 00:06:29 RMANMANTHANDLYCLN.001 RMANMANTHANDLYCLN 38 MB full
2438309428 RMAN:Manthan_rman_MANTHAN_16_08_2019_5qu9abs9_1_1.bkp 16-08-2019 00:06:36 16-08-2019 00:07:38 PRORMANMANTHANDLY.001 PRORMANMANTHANDLY 43 MB full
2438309428 RMAN:Manthan_rman_MANTHAN_16_08_2019_5qu9abs9_1_1.bkp 16-08-2019 00:06:36 16-08-2019 00:07:38 RMANMANTHANDLYCLN.001 RMANMANTHANDLYCLN 43 MB full
2421532212 RMAN:Manthan_rman_MANTHAN_16_08_2019_5ru9abs9_1_1.bkp 16-08-2019 00:06:36 16-08-2019 00:07:35 PRORMANMANTHANDLY.001 PRORMANMANTHANDLY 31 MB full
2421532212 RMAN:Manthan_rman_MANTHAN_16_08_2019_5ru9abs9_1_1.bkp 16-08-2019 00:06:36 16-08-2019 00:07:35 RMANMANTHANDLYCLN.001 RMANMANTHANDLYCLN 31 MB full
2337646197 RMAN:Manthan_rman_MANTHAN_16_08_2019_5su9abua_1_1.bkp 16-08-2019 00:07:41 16-08-2019 00:08:38 PRORMANMANTHANDLY.001 PRORMANMANTHANDLY 30 MB full
2337646197 RMAN:Manthan_rman_MANTHAN_16_08_2019_5su9abua_1_1.bkp 16-08-2019 00:07:41 16-08-2019 00:08:38 RMANMANTHANDLYCLN.001 RMANMANTHANDLYCLN 30 MB full
2320868984 RMAN:Manthan_rman_MANTHAN_16_08_2019_5tu9abud_1_1.bkp 16-08-2019 00:07:44 16-08-2019 00:08:40 PRORMANMANTHANDLY.001 PRORMANMANTHANDLY 33 MB full
2320868984 RMAN:Manthan_rman_MANTHAN_16_08_2019_5tu9abud_1_1.bkp 16-08-2019 00:07:44 16-08-2019 00:08:40 RMANMANTHANDLYCLN.001 RMANMANTHANDLYCLN 33 MB full
2203428537 RMAN:Manthan_rman_MANTHAN_16_08_2019_5uu9ac0e_1_1.bkp 16-08-2019 00:08:49 16-08-2019 00:09:53 PRORMANMANTHANDLY.001 PRORMANMANTHANDLY 34 MB full
2203428537 RMAN:Manthan_rman_MANTHAN_16_08_2019_5uu9ac0e_1_1.bkp 16-08-2019 00:08:49 16-08-2019 00:09:53 RMANMANTHANDLYCLN.001 RMANMANTHANDLYCLN 34 MB full
2186651321 RMAN:Manthan_rman_MANTHAN_16_08_2019_5vu9ac0f_1_1.bkp 16-08-2019 00:08:49 16-08-2019 00:09:54 PRORMANMANTHANDLY.001 PRORMANMANTHANDLY 35 MB full
2186651321 RMAN:Manthan_rman_MANTHAN_16_08_2019_5vu9ac0f_1_1.bkp 16-08-2019 00:08:49 16-08-2019 00:09:54 RMANMANTHANDLYCLN.001 RMANMANTHANDLYCLN 35 MB full
2052433618 RMAN:Manthan_rman_MANTHAN_16_08_2019_60u9ac18_1_1.bkp 16-08-2019 00:09:14 16-08-2019 00:10:04 PRORMANMANTHANDLY.001 PRORMANMANTHANDLY 35 MB full
2052433618 RMAN:Manthan_rman_MANTHAN_16_08_2019_60u9ac18_1_1.bkp 16-08-2019 00:09:14 16-08-2019 00:10:04 RMANMANTHANDLYCLN.001 RMANMANTHANDLYCLN 35 MB full
2035656447 RMAN:Manthan_rman_MANTHAN_16_08_2019_62u9ac2l_1_1.bkp 16-08-2019 00:09:59 16-08-2019 00:10:33 PRORMANMANTHANDLY.001 PRORMANMANTHANDLY 72 MB full
2035656447 RMAN:Manthan_rman_MANTHAN_16_08_2019_62u9ac2l_1_1.bkp 16-08-2019 00:09:59 16-08-2019 00:10:33 RMANMANTHANDLYCLN.001 RMANMANTHANDLYCLN 72 MB full
2018879231 RMAN:Manthan_rman_MANTHAN_16_08_2019_61u9ac2l_1_1.bkp 16-08-2019 00:09:59 16-08-2019 00:13:53 PRORMANMANTHANDLY.001 PRORMANMANTHANDLY 5238 MB full
2018879231 RMAN:Manthan_rman_MANTHAN_16_08_2019_61u9ac2l_1_1.bkp 16-08-2019 00:09:59 16-08-2019 00:13:53 RMANMANTHANDLYCLN.001 RMANMANTHANDLYCLN 5238 MB full
2002102030 RMAN:Manthan_rman_MANTHAN_16_08_2019_63u9ac34_1_1.bkp 16-08-2019 00:10:14 16-08-2019 00:10:50 PRORMANMANTHANDLY.001 PRORMANMANTHANDLY 37 MB full
2002102030 RMAN:Manthan_rman_MANTHAN_16_08_2019_63u9ac34_1_1.bkp 16-08-2019 00:10:14 16-08-2019 00:10:50 RMANMANTHANDLYCLN.001 RMANMANTHANDLYCLN 37 MB full
1968547624 RMAN:Manthan_rman_MANTHAN_16_08_2019_64u9ac3t_1_1.bkp 16-08-2019 00:10:40 16-08-2019 00:13:44 PRORMANMANTHANDLY.001 PRORMANMANTHANDLY 5228 MB full
1968547624 RMAN:Manthan_rman_MANTHAN_16_08_2019_64u9ac3t_1_1.bkp 16-08-2019 00:10:40 16-08-2019 00:13:44 RMANMANTHANDLYCLN.001 RMANMANTHANDLYCLN 5228 MB full
1884661568 RMAN:Manthan_rman_MANTHAN_16_08_2019_65u9ac4m_1_1.bkp 16-08-2019 00:11:04 16-08-2019 00:14:20 PRORMANMANTHANDLY.001 PRORMANMANTHANDLY 5114 MB full
1884661568 RMAN:Manthan_rman_MANTHAN_16_08_2019_65u9ac4m_1_1.bkp 16-08-2019 00:11:04 16-08-2019 00:14:20 RMANMANTHANDLYCLN.001 RMANMANTHANDLYCLN 5114 MB full
1817552870 RMAN:Manthan_rman_MANTHAN_16_08_2019_66u9ac9r_1_1.bkp 16-08-2019 00:13:50 16-08-2019 00:14:17 PRORMANMANTHANDLY.001 PRORMANMANTHANDLY 1281 KB full
1817552870 RMAN:Manthan_rman_MANTHAN_16_08_2019_66u9ac9r_1_1.bkp 16-08-2019 00:13:50 16-08-2019 00:14:17 RMANMANTHANDLYCLN.001 RMANMANTHANDLYCLN 1281 KB full
1783998453 RMAN:Manthan_rman_MANTHAN_16_08_2019_67u9acaa_1_1.bkp 16-08-2019 00:14:05 16-08-2019 00:17:18 PRORMANMANTHANDLY.001 PRORMANMANTHANDLY 5242 MB full
1783998453 RMAN:Manthan_rman_MANTHAN_16_08_2019_67u9acaa_1_1.bkp 16-08-2019 00:14:05 16-08-2019 00:17:18 RMANMANTHANDLYCLN.001 RMANMANTHANDLYCLN 5242 MB full
1750444046 RMAN:Manthan_rman_MANTHAN_16_08_2019_68u9acb4_1_1.bkp 16-08-2019 00:14:30 16-08-2019 00:15:02 PRORMANMANTHANDLY.001 PRORMANMANTHANDLY 1281 KB full
1750444046 RMAN:Manthan_rman_MANTHAN_16_08_2019_68u9acb4_1_1.bkp 16-08-2019 00:14:30 16-08-2019 00:15:02 RMANMANTHANDLYCLN.001 RMANMANTHANDLYCLN 1281 KB full
1733666830 RMAN:Manthan_rman_MANTHAN_16_08_2019_69u9acb4_1_1.bkp 16-08-2019 00:14:30 16-08-2019 00:18:02 PRORMANMANTHANDLY.001 PRORMANMANTHANDLY 5239 MB full
1733666830 RMAN:Manthan_rman_MANTHAN_16_08_2019_69u9acb4_1_1.bkp 16-08-2019 00:14:30 16-08-2019 00:18:02 RMANMANTHANDLYCLN.001 RMANMANTHANDLYCLN 5239 MB full
1716889661 RMAN:Manthan_rman_MANTHAN_16_08_2019_6au9acch_1_1.bkp 16-08-2019 00:15:17 16-08-2019 01:28:32 PRORMANMANTHANDLY.001 PRORMANMANTHANDLY 4633 MB full
1716889661 RMAN:Manthan_rman_MANTHAN_16_08_2019_6au9acch_1_1.bkp 16-08-2019 00:15:17 16-08-2019 01:28:32 RMANMANTHANDLYCLN.001 RMANMANTHANDLYCLN 4633 MB full
1582672067 RMAN:Manthan_rman_MANTHAN_16_08_2019_6bu9acgo_1_1.bkp 16-08-2019 00:17:31 16-08-2019 00:19:56 PRORMANMANTHANDLY.001 PRORMANMANTHANDLY 3795 MB full
1582672067 RMAN:Manthan_rman_MANTHAN_16_08_2019_6bu9acgo_1_1.bkp 16-08-2019 00:17:31 16-08-2019 00:19:56 RMANMANTHANDLYCLN.001 RMANMANTHANDLYCLN 3795 MB full
1465231600 RMAN:Manthan_rman_MANTHAN_16_08_2019_6cu9aci5_1_1.bkp 16-08-2019 00:18:16 16-08-2019 00:22:38 PRORMANMANTHANDLY.001 PRORMANMANTHANDLY 4062 MB full
1465231600 RMAN:Manthan_rman_MANTHAN_16_08_2019_6cu9aci5_1_1.bkp 16-08-2019 00:18:16 16-08-2019 00:22:38 RMANMANTHANDLYCLN.001 RMANMANTHANDLYCLN 4062 MB full
1230350691 RMAN:Manthan_rman_MANTHAN_16_08_2019_6du9aclo_1_1.bkp 16-08-2019 00:20:11 16-08-2019 00:24:46 PRORMANMANTHANDLY.001 PRORMANMANTHANDLY 4189 MB full
1230350691 RMAN:Manthan_rman_MANTHAN_16_08_2019_6du9aclo_1_1.bkp 16-08-2019 00:20:11 16-08-2019 00:24:46 RMANMANTHANDLYCLN.001 RMANMANTHANDLYCLN 4189 MB full
995469822  RMAN:Manthan_rman_MANTHAN_16_08_2019_6eu9acqj_1_1.bkp 16-08-2019 00:22:46 16-08-2019 00:30:13 PRORMANMANTHANDLY.001 PRORMANMANTHANDLY 3296 MB full
995469822  RMAN:Manthan_rman_MANTHAN_16_08_2019_6eu9acqj_1_1.bkp 16-08-2019 00:22:46 16-08-2019 00:30:13 RMANMANTHANDLYCLN.001 RMANMANTHANDLYCLN 3296 MB full
676702843  RMAN:Manthan_rman_MANTHAN_16_08_2019_6fu9acug_1_1.bkp 16-08-2019 00:24:51 16-08-2019 00:41:34 PRORMANMANTHANDLY.001 PRORMANMANTHANDLY 4193 MB full
676702843  RMAN:Manthan_rman_MANTHAN_16_08_2019_6fu9acug_1_1.bkp 16-08-2019 00:24:51 16-08-2019 00:41:34 RMANMANTHANDLYCLN.001 RMANMANTHANDLYCLN 4193 MB full
